time;type;message
1682115693.3614016;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115693.4431188;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115693.5097892;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115693.5964577;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115693.664493;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115693.7448282;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115693.8116772;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115693.8919158;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115693.9609935;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115694.0432723;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115694.1908946;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115694.2563932;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115694.338528;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115694.4039924;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115694.4858785;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115694.7786727;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115694.8417983;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115694.9267354;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115694.9897408;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115695.07578;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.1424067;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.2249398;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.292191;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.3807025;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.4484582;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.5308495;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.5978963;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.6817346;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.7475245;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.82731;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.893087;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115695.975826;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115696.0416608;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115696.1297932;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115696.20742;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115696.2901497;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115696.3559918;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115696.4365308;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115696.5024238;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115699.5399632;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115699.6854904;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115699.7758281;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115699.8393059;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115699.924451;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115699.9903173;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.0740457;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.143036;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.225174;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.2928274;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.3741558;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.441834;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.5227625;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.5868864;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.672287;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.7363183;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.8187678;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.88436;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115700.9678981;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115701.0315278;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115701.114894;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115701.1893003;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115701.2744975;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115701.3429615;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115701.4298823;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115701.496362;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115701.5760403;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115701.639551;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115703.8202589;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.94m/s)
1682115703.8210938;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115703.9099932;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115703.9748826;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.0584347;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.1268961;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.207981;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.2759945;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.3560033;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.4264662;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.5064516;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.5710814;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.6570692;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.7220457;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.805437;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.8699894;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115704.9512386;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.0265763;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.106837;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.1751597;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.2549324;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.3196855;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.4085476;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.471354;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.556399;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.6215138;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.7092013;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.7758465;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.8619738;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115705.926675;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115706.0068083;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115706.0754414;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115708.5514562;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.45m/s)
1682115708.5526338;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115708.6411884;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.56m/s)
1682115708.6421537;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115708.7062502;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115708.7083576;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.56m/s)
1682115708.7100067;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115708.7937005;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115708.8648157;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115708.949397;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.0153067;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.0990677;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.1689913;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.249624;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.315079;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.3987944;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.4635177;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.547217;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.612621;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.6965678;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.763665;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.8440094;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.9111748;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115709.9938164;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.0584865;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.1416342;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.2083085;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.2933578;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.3604155;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.4514003;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.518751;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.6023347;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.669025;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.7493205;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115710.8187008;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115713.0739102;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115713.364839;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115713.367019;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.83m/s)
1682115713.3681219;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115713.4375072;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115713.5234966;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115713.5909922;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115713.6724699;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115713.7424414;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115713.8251255;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115713.891504;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115713.9732435;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115714.042421;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115714.1300075;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115714.197668;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115714.284707;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115714.3522706;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115714.434617;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115714.5049686;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115714.5884957;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115714.6568222;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115714.7399936;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115714.8101645;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115714.9640114;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115715.0494428;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115715.8654106;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115715.9534705;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.0355237;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.1220167;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.2027826;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.2949584;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.3676422;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.4514887;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.5199769;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.6041157;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.669704;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.7543166;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.8245683;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.9074419;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115716.9751542;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115717.0575857;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115717.1207757;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115717.2044325;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115717.2683556;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115717.352752;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115720.6474655;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115720.6497593;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -1.38m/s)
1682115720.650808;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115720.718652;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115720.8024216;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115720.8733902;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115720.96328;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.0341346;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.118828;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.210049;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.317117;WARNING;Warning: One trajectory generation iteration took more than 0.110s (Actual calculation time: 0.117s)
1682115721.3215141;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.3908179;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.4750524;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.5476725;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.634899;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.7027268;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.7867122;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.8568227;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115721.9431398;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.0134704;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.0980947;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.16692;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.253692;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.3236277;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.4124582;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.486152;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.5706706;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.638554;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.7262564;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.7965946;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.8807595;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115722.9589946;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115723.039979;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115723.1117387;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115723.1962204;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115723.2627847;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115723.3470538;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115723.4127991;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115723.5064945;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115725.9859972;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.0708103;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.1434858;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.2415652;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.3103557;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.397312;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.4649143;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.5520315;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.6212685;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.7046592;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.7758534;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.8617938;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115726.931867;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115727.0182638;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115727.1160176;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115727.205069;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115727.2756274;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115727.3722777;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115727.4400454;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115727.527157;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115727.5981045;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115727.6844003;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115727.7499382;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115730.2675135;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.68m/s)
1682115730.2686732;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115730.3343914;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.72m/s)
1682115730.3354232;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115730.4216685;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.84m/s)
1682115730.422529;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115730.491776;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.84m/s)
1682115730.492657;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115730.5788348;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.84m/s)
1682115730.579676;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115730.6470726;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.84m/s)
1682115730.7308142;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115730.8001208;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115730.8838127;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115730.9539108;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115731.0394833;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115731.11059;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115731.2118423;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115731.2805653;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115731.3666284;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115731.4329615;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115731.5161192;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115731.5827851;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115731.6658316;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115731.7318292;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115731.8177223;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115733.8383586;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115733.840812;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.77m/s)
1682115733.8418932;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115733.9308631;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115733.9984386;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.0832148;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.1522028;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.240154;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.305709;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.3905678;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.4561298;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.5421202;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.6137834;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.7029388;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.770328;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.8517642;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115734.9200804;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.0094402;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.0771437;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.1597745;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.2271616;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.3071918;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.3719218;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.4566038;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.5220828;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.6089902;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.674022;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.755254;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.8237453;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.905557;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115735.9735436;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115736.0564945;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115736.1211812;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115736.2206504;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115736.2869003;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115738.258691;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115738.4692543;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115738.5523324;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115738.6143358;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115738.6161866;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.25m/s)
1682115738.6170163;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115738.6997855;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115738.7019582;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.30m/s)
1682115738.7030303;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115738.7782803;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115738.858768;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115738.926263;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.007934;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.0745635;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.1547663;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.2190847;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.3072116;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.3703902;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.453894;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.5196097;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.6026192;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.6669486;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.7478144;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.8128383;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115739.8941853;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115739.9602983;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115740.1865602;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115740.252769;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115741.1348696;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115741.1374018;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.39m/s)
1682115741.138476;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115741.2951252;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115741.2972033;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.27m/s)
1682115741.2982;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115741.3823972;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115741.3845422;WARNING;Velocity profile generation did not match the inserted boundary conditions! (Action Set: straight, Offset: -0.39m/s)
1682115741.3855538;WARNING;Detected iterative infeasibility and triggered deceleration on old path!
1682115741.44964;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115741.5342264;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115741.60027;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115741.6804378;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115741.7475014;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115741.8281949;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115741.8963532;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115741.9765496;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.0415206;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.1236942;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.1863508;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.2706702;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.33887;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.4261189;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.498826;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.5794196;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115742.6446333;INFO;No feasible solution for 'straight'! Reduced planning horizon!
1682115742.7269437;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.7942197;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.8757524;WARNING;Too close to object! Entering safety distance... [Follow-Mode]
1682115742.942095;INFO;No feasible solution for 'straight'! Reduced planning horizon!
